Наименование,ИНН,WhatsApp,Телефон (офис),Телефон (мобильный),Сайт,VK,Email,Адрес,,
VIPTAXI39 компания по оказанию автотранспортных услуг,0,https://wa.me/79527903902,,79527903902,viptaxi39.ru,http://vk.com/viptaxi39,,236022  Калининград  улица Генделя  дом 5,,
АЛАРМ ЦЕНТР компания по продаже противоугонных систем,0,,84012201479,,www.starline-auto.ru,http://vk.com/starlineauto,,236001  Калининград  Тихая улица  дом 17,,
ВСКРЫВАШКА служба аварийного вскрытия дверей,0,https://wa.me/79114839911,,79114839911, ,,,236039  Калининград  Железнодорожная улица  дом 41,,
ЭЛЕКТРО КОНТАКТ автосервис,0,,84012913195,,www.autoelko.ru,,,236000  Калининград  улица Маршала Борзова  дом 60-64б,,
БАГИРА,0,,84012571898,,,,,236000  Калининград  Нарвская улица  дом 54,,
АККУМУЛЯТОРНЫЙ ЦЕНТР,0,,84012775794,,www.akb-center.ru,,,236006  Калининград  Горная улица  дом 3,,
ОХРАННОЕ ПРЕДПРИЯТИЕ,0,,84012955538,,,,,236008  Калининград  улица Александра Невского  дом 120,,
АВТОЗВУК ИП,0,,84012991219,,,,,236029  Калининград  Партизанская улица  дом 2,,
СПЕЙСКАР-АВТООХРАННАЯ ЛАБОРАТОРИЯ,0,,84012655565,, ,,,236015  Калининград  Железнодорожная улица  дом 29,,
DIPOL УСТАНОВОЧНЫЙ ЦЕНТР,0,,84012377741,,,http://vk.com/ex_exclusive_style,,236010  Калининград  Ручейная улица,,
МИР АККУМУЛЯТОРОВ КОНЦЕРН,0,,84012538612,,akb39.ru,,,236039  Калининград  Портовая улица  дом 27-а,,
АВТОЭЛЕКТРИКА,0,,84012760190,,,,,236016  Калининград  Литовский Вал улица  дом 40,,
АВТОМЕДИАЦЕНТР,0,,84012577331,,,,,236000  Калининград  Спортивная улица  дом 6-Б,,
АВТОСИГНАЛИЗАЦИИ,0,,84012442965,,,,,236039  Калининград  Полоцкая улица  дом 1,,
М-СЕРВИС,0,,84012774616,,,,,236009  Калининград  4-я Большая Окружная улица  дом 1,,
ИНСТАЛ-АВТО мастерская,0,,84012374411,,,,,236016  Калининград  Литовский вал  дом 40,,
ВЛАДИМИР автоцентр,0,,84012539636,,,,,236040  Калининград  Космическая улица  дом 1,,
ТиП центр охранных систем,0,https://wa.me/79062393892,,79062393892,,,,236000  Калининград  Советский проспект  дом 18,,
МЕРСЕДЕС компания по авторазбору,0,,84012400161,,,,,236001  Калининград  улица Александра Невского  дом 236/1,,
VAG Центр авторазбора и продажи б/у запчастей,0,,84012772201,, ,,,236006  Калининград  Правая набережная  дом 5-а  корпус 4,,
ЦЕНТР АВТОРАЗБОРА,0,https://wa.me/79527913381,,79527913381,vk.com/mercedesrazbor_39,http://vk.com/mercedesrazbor_39,,236001  Калининград  улица Александра Невского  дом 232  Б,,
Запчасти из Европы,0,https://wa.me/79521121562,,79521121562,vse-bampera.ru,,,236000  Калининград  улица Горького  дом 98,,
АВТОСТАТ,0,,84012323972,,,,,236010  Калининград  проспект Победы  дом 70,,
ЧАЙКА,0,,84012752749,, ,,,236004  Калининград  Железнодорожная улица  дом 3-А,,
АВТОТЕХСЕРВИС,0,,84012218280,,,,,236010  Калининград  Победы площадь  дом 221,,
АВТОСЕРВИС,0,,84012338030,,,,,236038  Калининград  Юрия Гагарина улица  дом 103,,
АВТО-СТАРТЕР,0,,84012563188,,рекорд-авто.рф,,,236029  Калининград  Нарвская улица  дом 54,,
СИГМА-АВТО,0,,84012340969,,,,,236029  Калининград  Горького улица  дом 96,,
РЕКОРД,0,,84012772610,,,,,236040  Калининград  Калязинская улица  дом 2,,
ХАЙТКУЛОВ В.Х. мастерская ИП,0,https://wa.me/79062168319,,79062168319,,,,236038  Калининград  Юрия Гагарина улица  дом 55,,
АВТОРАЗБОРКА,0,,84012975535,,www.auto-razborka39.ru,http://vk.com/public71836676  http://vk.com/mbparts39,,236039  Калининград  2-й Трамвайный переулок  дом 3,,
АВТОРАЗБОРКА ИП,0,,84012939312,, ,http://vk.com/mbparts39,,236010  Калининград  Победы проспект  дом 251-а,,
KENIG PARTS GMBH центр авторазбора,0,https://wa.me/79082900667,,79082900667, ,http://vk.com/public71836676,,236010  Калининград  Ручейная улица  дом 3,,
ТРИУМФ автосервис,0,https://wa.me/79114548645,,79114548645, ,,,236010  Калининград  улица Марата  дом 1,,
ЦЕНТР АВТОРАЗБОРА И ПРОДАЖИ АВТОЗАПЧАСТЕЙ ДЛЯ ГРУЗОВЫХ АВТОМОБИЛЕЙ,0,https://wa.me/79062395835,,79062395835,www.truck39.com,,,236029  Калининград  Гаражная улица  дом 4,,
Интер-Авто автотехцентр,0,,84012390712,, ,https://vk.com/kldoil  http://vk.com/kenigavtotech,,Калининград  Нарвская улица  дом 51  a,,
МИР ГЛУШИТЕЛЕЙ автоцентр,0,,84012373898,,autoglushitel39.ru,http://vk.com/glushak39,,236038  Калининград  Пригородная улица  дом 18-20 ст9/1,,
АРСЕНАЛ-АВТО автосервис,0,,84012391935,, ,,,236016  Калининград  Артиллерийская улица  дом 16  а к1,,
V6 SERVICE автосервис,0,https://wa.me/79521101002,,79521101002,V6service.ru,,,236016  Калининград  улица Литовский Вал  дом 40  корпус 1,,
ШИНОМОНТАЖ С БАЖЕНОВА,0,https://wa.me/79527964527,,79527964527,,,,236003  Калининград  Ялтинская улица  дом 26-а/2,,
ЧЕК-МАСТЕР автосервис,0,https://wa.me/79814502230,,79814502230,,,,236023  Калининград  улица Маршала Борзова  дом 58  п к4,,
МОТОС автосервис,0,,84012378383,, ,,,236034  Калининград  улица Подполковника Емельянова  дом 149  Б,,
АВТОСЕРВИС ИП Калпаковас И.Л.,0,,84012375669,, ,,,236001  Калининград  улица Александра Невского  дом 240,,
HELP AUTO автосервис,0,,84012788886,, ,,,236039  Калининград  Узловая улица  дом 16  в к1,,
АВТОЛИДЕР 39 автокомплекс,0,https://wa.me/79118589555,,79118589555,,,,236005  Калининград  Тихорецкая улица  дом 61  а,,
СВОЙ АВТОСЕРВИС,0,https://wa.me/79211003808,,79211003808,vk.com/avtoservis_svoy39,http://vk.com/avtoservis_svoy39,,236001  Калининград  Валдайская улица  дом 9,,
АВТОСЕРВИС МАТАДОР,0,,84012910199,, ,,,236023  Калининград  Советский проспект  дом 182  к7,,
АВТОСЕРВИС,0,https://wa.me/79632996825,,79632996825,,,,236010  Калининград  улица Менделеева  дом 63  к1,,
БРИНО-АВТО Автоцентр,0,,84012509205,, ,,,236023  Калининград  улица Маршала Борзова  дом 90  а к1,,
DIAGAVTO автосервис,0,https://wa.me/79212630064,,79212630064,diagavto39.ru,,,236010  Калининград  проспект Победы  дом 251  Б,,
БЕРД автосервис,0,https://wa.me/79062396669,,79062396669, ,,,236001  Калининград  улица Горького  дом 223-Б,,
СЕРВИС ПО РЕМОНТУ СТАРТЕРОВ И ГЕНЕРАТОРОВ,0,https://wa.me/79024157355,,79024157355,vk.com/club148573181,http://vk.com/club148573181,,236003  Калининград  Ялтинская улица  дом 66  к8,,
АВТОСТОЯНКА ИП Варфоломеева И.В.,0,https://wa.me/79527963016,,79527963016, ,,,236016  Калининград  улица Фрунзе  дом 105-а,,
АВТОСТОЯНКА,0,,84012687099,,,,,236004  Калининград  улица Подполковника Емельянова  дом 1,,
АВТОСТОЯНКА,0,,84012767673,,,,,236011  Калининград  улица Олега Кошевого  дом 27/1,,
АВТОСТОЯНКА,0,https://wa.me/79216194257,,79216194257,,,,236039  Калининград  улица Богдана Хмельницкого  дом 2,,
СИНКОРИ автостоянка,0,,84012705666,,,,,236011  Калининград  Автомобильная улица  дом 14-Б,,
СЕЛЬМА АВТО автостоянка,0,https://wa.me/79097790559,,79097790559,,,,236001  Калининград  улица Генерала Челнокова  дом 35  а,,
АВТОСТОЯНКА,0,https://wa.me/79520573220,,79520573220,,,,236011  Калининград  Судостроительная улица  дом 114-а,,
АВТОСТОЯНКА,0,https://wa.me/79114661765,,79114661765, ,,,236011  Калининград  улица Николая Карамзина  дом 44,,
АВТОСТОЯНКА,0,https://wa.me/79520573217,,79520573217,,,,236016  Калининград  улица Грига  дом 54  к3,,
АВТОСТОЯНКА,0,,84012704769,,,,,236011  Калининград  улица Николая Карамзина  дом 55,,
ГЕНЗАР автостоянка,0,,84012509061,,autoservice39.ru,,,236009  Калининград  улица Горького  дом 223-в  корпус 1,,
